350.634454,855.000000,0.000000
350.638579,854.989941,0.000000
350.642704,854.979883,0.000000
350.646829,854.969825,0.000000
350.650954,854.959767,0.000000
350.655079,854.949709,0.000000
350.659204,854.939651,0.000000
350.663330,854.929594,0.000000
350.667455,854.919537,0.000000
350.671580,854.909480,0.000000
350.675705,854.899424,0.000000
350.679830,854.889367,0.000000
350.683955,854.879311,0.000000
350.688080,854.869255,0.000000
350.692205,854.859200,0.000000
350.696330,854.849144,0.000000
350.700456,854.839089,0.000000
350.704581,854.829034,0.000000
350.708706,854.818980,0.000000
350.712831,854.808925,0.000000
350.716956,854.798871,0.000000
350.721081,854.788817,0.000000
350.725206,854.778763,0.000000
350.729331,854.768710,0.000000
350.733456,854.758656,0.000000
350.737582,854.748603,0.000000
350.741707,854.738551,0.000000
350.745832,854.728498,0.000000
350.749957,854.718446,0.000000
350.754082,854.708394,0.000000
350.758207,854.698342,0.000000
350.762332,854.688290,0.000000
350.766457,854.678239,0.000000
350.770582,854.668188,0.000000
350.774708,854.658137,0.000000
350.778833,854.648086,0.000000
350.782958,854.638036,0.000000
350.787083,854.627985,0.000000
350.791208,854.617936,0.000000
350.795333,854.607886,0.000000
350.799458,854.597836,0.000000
350.803583,854.587787,0.000000
350.807708,854.577738,0.000000
350.811834,854.567689,0.000000
350.815959,854.557641,0.000000
350.820084,854.547592,0.000000
350.824209,854.537544,0.000000
350.828334,854.527497,0.000000
350.832459,854.517449,0.000000
350.836584,854.507402,0.000000
350.840709,854.497354,0.000000
350.844834,854.487308,0.000000
350.848960,854.477261,0.000000
350.853085,854.467215,0.000000
350.857210,854.457168,0.000000
350.861335,854.447122,0.000000
350.865460,854.437077,0.000000
350.869585,854.427031,0.000000
350.873710,854.416986,0.000000
350.877835,854.406941,0.000000
350.881960,854.396896,0.000000
350.886086,854.386852,0.000000
350.890211,854.376808,0.000000
350.894336,854.366763,0.000000
350.898461,854.356720,0.000000
350.902586,854.346676,0.000000
350.906711,854.336633,0.000000
350.910836,854.326590,0.000000
350.914961,854.316547,0.000000
350.919086,854.306504,0.000000
350.923212,854.296462,0.000000
350.927337,854.286420,0.000000
350.931462,854.276378,0.000000
350.935587,854.266336,0.000000
350.939712,854.256295,0.000000
350.943837,854.246253,0.000000
350.947962,854.236212,0.000000
350.952087,854.226172,0.000000
350.956212,854.216131,0.000000
350.960338,854.206091,0.000000
350.964463,854.196051,0.000000
350.968588,854.186011,0.000000
350.972713,854.175971,0.000000
350.976838,854.165932,0.000000
350.980963,854.155893,0.000000
350.985088,854.145854,0.000000
350.989213,854.135816,0.000000
350.993338,854.125777,0.000000
350.997464,854.115739,0.000000
351.001589,854.105701,0.000000
351.005714,854.095663,0.000000
351.009839,854.085626,0.000000
351.013964,854.075589,0.000000
351.018089,854.065552,0.000000
351.022214,854.055515,0.000000
351.026339,854.045479,0.000000
351.030464,854.035442,0.000000
351.034590,854.025406,0.000000
351.038715,854.015371,0.000000
351.042840,854.005335,0.000000
351.046965,853.995300,0.000000
351.051090,853.985265,0.000000
351.055215,853.975230,0.000000
351.059340,853.965195,0.000000
351.063465,853.955161,0.000000
351.067590,853.945127,0.000000
351.071716,853.935093,0.000000
351.075841,853.925059,0.000000
351.079966,853.915026,0.000000
351.084091,853.904992,0.000000
351.088216,853.894959,0.000000
351.092341,853.884927,0.000000
351.096466,853.874894,0.000000
351.100591,853.864862,0.000000
351.104716,853.854830,0.000000
351.108842,853.844798,0.000000
351.112967,853.834767,0.000000
351.117092,853.824735,0.000000
351.121217,853.814704,0.000000
351.125342,853.804673,0.000000
351.129467,853.794643,0.000000
351.133592,853.784612,0.000000
351.137717,853.774582,0.000000
351.141842,853.764552,0.000000
351.145968,853.754523,0.000000
351.150093,853.744493,0.000000
351.154218,853.734464,0.000000
351.158343,853.724435,0.000000
351.162468,853.714407,0.000000
351.166593,853.704378,0.000000
351.170718,853.694350,0.000000
351.174843,853.684322,0.000000
351.178968,853.674294,0.000000
351.183094,853.664267,0.000000
351.187219,853.654239,0.000000
351.191344,853.644212,0.000000
351.195469,853.634185,0.000000
351.199594,853.624159,0.000000
351.203719,853.614132,0.000000
351.207844,853.604106,0.000000
351.211969,853.594080,0.000000
351.216094,853.584055,0.000000
351.220220,853.574029,0.000000
351.224345,853.564004,0.000000
351.228470,853.553979,0.000000
351.232595,853.543954,0.000000
351.236720,853.533930,0.000000
351.240845,853.523906,0.000000
351.244970,853.513882,0.000000
351.249095,853.503858,0.000000
351.253220,853.493834,0.000000
351.257346,853.483811,0.000000
351.261471,853.473788,0.000000
351.265596,853.463765,0.000000
351.269721,853.453743,0.000000
351.273846,853.443720,0.000000
351.277971,853.433698,0.000000
351.282096,853.423676,0.000000
351.286221,853.413655,0.000000
351.290346,853.403633,0.000000
351.294472,853.393612,0.000000
351.298597,853.383591,0.000000
351.302722,853.373570,0.000000
351.306847,853.363550,0.000000
351.310972,853.353530,0.000000
351.315097,853.343510,0.000000
351.319222,853.333490,0.000000
351.323347,853.323470,0.000000
351.327472,853.313451,0.000000
351.331598,853.303432,0.000000
351.335723,853.293413,0.000000
351.339848,853.283395,0.000000
351.343973,853.273376,0.000000
351.348098,853.263358,0.000000
351.352223,853.253340,0.000000
351.356348,853.243323,0.000000
351.360473,853.233305,0.000000
351.364598,853.223288,0.000000
351.368724,853.213271,0.000000
351.372849,853.203254,0.000000
351.376974,853.193238,0.000000
351.381099,853.183222,0.000000
351.385224,853.173206,0.000000
351.389349,853.163190,0.000000
351.393474,853.153174,0.000000
351.397599,853.143159,0.000000
351.401724,853.133144,0.000000
351.405850,853.123129,0.000000
351.409975,853.113115,0.000000
351.414100,853.103100,0.000000
351.418225,853.093086,0.000000
351.422350,853.083072,0.000000
351.426475,853.073059,0.000000
351.430600,853.063045,0.000000
351.434725,853.053032,0.000000
351.438850,853.043019,0.000000
351.442976,853.033006,0.000000
351.447101,853.022994,0.200000
351.451226,853.012982,0.000000
351.455351,853.002970,0.000000
351.459476,852.992958,0.000000
351.463601,852.982946,0.000000
351.467726,852.972935,0.000000
351.471851,852.962924,0.000000
351.475976,852.952913,0.000000
351.480102,852.942902,0.000000
351.484227,852.932892,0.000000
351.488352,852.922882,0.000000
351.492477,852.912872,0.000000
351.496602,852.902862,0.000000
351.500727,852.892853,0.000000
351.504852,852.882844,0.000000
351.508977,852.872835,0.000000
351.513102,852.862826,0.000000
351.517228,852.852818,0.000000
351.521353,852.842809,0.000000
351.525478,852.832801,0.000000
351.529603,852.822794,0.000000
351.533728,852.812786,0.000000
351.537853,852.802779,0.000000
351.541978,852.792772,0.000000
351.546103,852.782765,0.000000
351.550228,852.772758,0.000000
351.554354,852.762752,0.000000
351.558479,852.752746,0.000000
351.562604,852.742740,0.000000
351.566729,852.732734,0.000000
351.570854,852.722729,0.000000
351.574979,852.712724,0.000000
351.579104,852.702719,0.200000
351.583229,852.692714,0.000000
351.587354,852.682709,0.000000
351.591480,852.672705,0.000000
351.595605,852.662701,0.000000
351.599730,852.652697,0.000000
351.603855,852.642694,0.000000
351.607980,852.632690,0.000000
351.612105,852.622687,0.000000
351.616230,852.612684,0.000000
351.620355,852.602682,0.000000
351.624480,852.592679,0.000000
351.628606,852.582677,0.000000
351.632731,852.572675,0.000000
351.636856,852.562674,0.000000
351.640981,852.552672,0.000000
351.645106,852.542671,0.000000
351.649231,852.532670,0.000000
351.653356,852.522669,0.000000
351.657481,852.512669,0.000000
351.661606,852.502669,0.000000
351.665732,852.492669,0.000000
351.669857,852.482669,0.000000
351.673982,852.472669,0.000000
351.678107,852.462670,0.000000
351.682232,852.452671,0.000000
351.686357,852.442672,0.000000
351.690482,852.432673,0.000000
351.694607,852.422675,0.000000
